AÑO,MES,CONCESION,ENTIDAD PRESTADORA,TIPO DE VEHICULO,UNIDAD DE MEDIDA,TOTAL,,,,,,
2020,11,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"539,765",,,,,,
2020,11,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,288050,,,,,,
2020,11,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"539,765",,,,,,
2020,11,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1285143,,,,,,
2020,12,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"593,229",,,,,,
2020,12,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,302149,,,,,,
2020,12,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"593,229",,,,,,
2020,12,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1329008,,,,,,
2021,1,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,563279,,,,,,
2021,1,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,287863,,,,,,
2021,1,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,563279,,,,,,
2021,1,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1260813,,,,,,
2021,2,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,393356,,,,,,
2021,2,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,243582,,,,,,
2021,2,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,393356,,,,,,
2021,2,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1100571,,,,,,
2021,3,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,531334,,,,,,
2021,3,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,264336,,,,,,
2021,3,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,531334,,,,,,
2021,3,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1166306,,,,,,
2021,4,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,501041,,,,,,
2021,4,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,265856,,,,,,
2021,4,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,501041,,,,,,
2021,4,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1170215,,,,,,
2021,5,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,534055,,,,,,
2021,5,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,282936,,,,,,
2021,5,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,534055,,,,,,
2021,5,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1243095,,,,,,
2021,6,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,474194,,,,,,
2021,6,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,272713,,,,,,
2021,6,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,474194,,,,,,
2021,6,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1212861,,,,,,
2021,7,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,546194,,,,,,
2021,7,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,278340,,,,,,
2021,7,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,546194,,,,,,
2021,7,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1215006,,,,,,
2021,8,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,652619,,,,,,
2021,8,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,305428,,,,,,
2021,8,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,652619,,,,,,
2021,8,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1324923,,,,,,
2021,9,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,589631,,,,,,
2021,9,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,305500,,,,,,
2021,9,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,589631,,,,,,
2021,9,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1325694,,,,,,
2021,10,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,648606,,,,,,
2021,10,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,318632,,,,,,
2021,10,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,648606,,,,,,
2021,10,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1376045,,,,,,
2021,11,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,604439,,,,,,
2021,11,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,307758,,,,,,
2021,11,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,604439,,,,,,
2021,11,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1333679,,,,,,
2021,12,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,696218,,,,,,
2021,12,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,309411,,,,,,
2021,12,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,696218,,,,,,
2021,12,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1317884,,,,,,
2022,1,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,720734,,,,,,
2022,1,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,289674,,,,,,
2022,1,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,720734,,,,,,
2022,1,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1234159,,,,,,
2022,2,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,718241,,,,,,
2022,2,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,278217,,,,,,
2022,2,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,718241,,,,,,
2022,2,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1184053,,,,,,
2022,3,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,635601,,,,,,
2022,3,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,283033,,,,,,
2022,3,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,635601,,,,,,
2022,3,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1198123,,,,,,
2022,4,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,566594,,,,,,
2022,4,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,290031,,,,,,
2022,4,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,566594,,,,,,
2022,4,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1256548,,,,,,
2022,5,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,596606,,,,,,
2022,5,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,298360,,,,,,
2022,5,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,596606,,,,,,
2022,5,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1267772,,,,,,
2022,6,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,514495,,,,,,
2022,6,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,291848,,,,,,
2022,6,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,514495,,,,,,
2022,6,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1261047,,,,,,
2022,7,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,574763,,,,,,
2022,7,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,292185,,,,,,
2022,7,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,574763,,,,,,
2022,7,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1249130,,,,,,
2022,8,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,620942,,,,,,
2022,8,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,314618,,,,,,
2022,8,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,620942,,,,,,
2022,8,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1339144,,,,,,
2022,9,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,537814,,,,,,
2022,9,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,320408,,,,,,
2022,9,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,537814,,,,,,
2022,9,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1384111,,,,,,
2022,10,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,606734,,,,,,
2022,10,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,321534,,,,,,
2022,10,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,606734,,,,,,
2022,10,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1376741,,,,,,
2022,11,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,545521,,,,,,
2022,11,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,296794,,,,,,
2022,11,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,545521,,,,,,
2022,11,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1277046,,,,,,
2022,12,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,453268,,,,,,
2022,12,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,277826,,,,,,
2022,12,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,453268,,,,,,
2022,12,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1237775,,,,,,
2023,1,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,297846,,,,,,
2023,1,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,140288,,,,,,
2023,1,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,297846,,,,,,
2023,1,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE EJES COBRABLES,618483,,,,,,
2023,2,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,439360,,,,,,
2023,2,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,PESADOS,NÚMERO DE VEHÍCULOS,186661,,,,,,
2023,2,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 5: ILO, MATARANI - AZANGARO",CONCESIONARIA VIAL DEL SUR S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,439360,,,,,,
