AÑO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_jja24
2024,8,2202202,1,70,1,1,2.02405E+19,1,2,2,1,2,,2,48,2,2,28,1,1976,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,5212,4711,2,,3,2,1,2,12,0,12,12,0,12,9,57,,70,2,70,2,,2,2,,,,,,,,,,,,,,,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,1,,,220,,,,,,,220,220,220,1,867.8955259
2024,8,2202202,1,70,1,1,2.02405E+19,1,3,3,1,2,,1,21,3,3,10,7,2003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,959.9417487
2024,8,2202202,1,72,1,1,2.02405E+19,1,1,1,1,2,,2,68,1,1,2,1,1956,1,,,,,,,,,,,,,,,,9121,9601,2,,3,2,1,1,0,4,4,0,0,0,4,12,,12,1,,1,1,1,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,1,,,2,2,2,2,2,2,1,1,1,,,346,,,,,,,346,346,346,1,867.8955259
2024,8,2202202,1,72,1,1,2.02405E+19,1,2,3,1,2,,2,42,2,1,26,5,1982,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,2,7,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,1,,,2,2,2,2,1,1,10,9,4,,,,,,,,,,,,,1,1094.015664
2024,8,2202202,1,77,1,1,2.02405E+19,1,1,1,1,2,,2,49,1,1,3,1,1975,1,,,,,,,,,,,,,,,,5212,4711,2,,3,2,1,2,12,12,12,12,12,12,12,84,,84,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,8,2,,2,2,2,2,2,2,10,7,1,,,962,,,,,,,962,962,962,1,867.8955259
2024,8,2202202,1,77,1,1,2.02405E+19,1,2,3,1,2,,1,29,2,2,4,11,1994,1,,,,,,,,,,,,,,,,7231,4520,3,5,2,1,1,4,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,4,1800,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,1800,,,,,,,,292,1800,1800,2092,1,1071.495691
2024,8,2202202,1,77,1,1,2.02405E+19,1,3,3,1,2,,1,16,3,3,2,5,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,9,4,,,,,,,,,,,,,1,959.9417487
2024,8,2202202,1,77,1,1,2.02405E+19,1,4,3,1,2,,2,25,4,4,13,10,1998,1,,,,,,,,,,,,,,,,5211,4649,3,5,1,,1,20,0,10,10,10,10,10,7,57,,57,1,,2,,2,2,2,300,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,8,2,,2,2,2,2,2,2,10,7,1,1299,,,,,,,,112,1299,1299,1411,1,1094.015664
2024,8,2202202,1,77,1,1,2.02405E+19,1,5,4,1,2,,1,34,5,5,17,8,1990,1,,,,,,,,,,,,,,,,8343,3091,3,5,1,,3,90,0,9,9,9,0,0,0,27,,54,2,54,2,,2,2,3,800,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,10,1,,2,2,2,2,2,2,10,7,1,1600,,,,,,,,266,1600,1600,1866,1,1071.495691
2024,8,2202202,1,79,1,1,2.02408E+19,1,1,1,1,2,,2,36,1,1,23,11,1987,1,,,,,,,,,,,,,,,,5212,4711,2,,3,2,1,2,9,9,6,9,9,9,9,60,12,72,1,,2,,2,2,,,,,,,,433,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,10,5,1,,,1009,87,,433,,,,1529,1096,1529,1,1094.015664
2024,8,2202202,1,79,1,1,2.02408E+19,1,2,2,1,2,,1,31,2,2,10,6,1993,1,,,,,,,,,,,,,,,,5223,4711,4,,3,2,1,2,10,6,6,6,6,6,10,50,,50,1,,2,,2,,,,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,,,,,,,,,,,1,1071.495691
2024,8,22827,1,21,1,1,2.02308E+17,1,2,2,1,2,,2,61,2,2,15,5,1963,1,,,,,,,,,,,,,,,,5120,5610,1,,2,2,1,2,0,0,11,11,11,11,11,55,,55,1,,2,,2,2,,,,,,,,,,,,,,,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,2000,1200,,,,,,3200,3200,3200,1,1172.164619
2024,8,22827,1,21,1,1,2.02308E+17,1,1,1,1,2,,1,59,1,1,19,1,1965,1,,,,,,,,,,,,,,,,5412,8411,3,2,,,5,9998,8,0,8,8,8,8,8,48,,48,1,,2,,2,2,4,1520,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,1,1520,,,,,,,,50,1520,1520,1570,1,1339.275055
2024,8,22827,1,21,1,1,2.02308E+17,1,3,3,1,2,,2,41,3,3,19,3,1983,1,,,,,,,,,,,,,,,,5131,5610,3,5,2,2,1,2,10,0,10,10,10,10,10,60,,60,1,,2,,2,2,2,250,10,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,8,2,,2,2,2,2,2,2,10,7,1,1083,300,,,,,,,,1383,1383,1383,1,1477.558549
2024,8,22827,1,21,1,1,2.02308E+17,1,4,5,1,2,,2,14,4,4,8,9,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,2,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1439.36546
2024,8,22827,1,21,1,1,2.02308E+17,1,6,3,1,2,,1,37,6,6,20,2,1987,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,1,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1447.143465
2024,8,22827,1,22,1,1,2.02308E+17,1,1,1,1,2,,2,57,1,1,17,2,1967,1,,,,,,,,,,,,,,,,9111,9700,6,,,,1,1,0,0,0,0,0,6,0,6,,6,1,,1,1,1,2,2,40,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,1,173,,,,,,,,,173,173,173,1,1172.164619
2024,8,22827,1,22,1,1,2.02308E+17,1,2,6,1,2,,2,80,2,2,16,8,1944,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,3,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1172.164619
2024,8,22853,1,10,1,1,2.02308E+17,1,1,1,1,2,,1,79,1,1,5,9,1944,1,,,,,,,,,,,,,,,,3413,9491,3,5,1,,1,6,3,0,3,0,3,0,3,12,,12,1,,2,,2,2,4,1500,,,,,,,,,,,,,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,12,2,,2,2,2,2,2,2,10,7,1,1500,,,,,,,,,1500,1500,1500,1,992.0716162
2024,8,22853,1,10,1,1,2.02308E+17,1,2,2,1,2,,2,82,2,2,29,6,1942,1,,,,,,,,,,,,,,,,3413,9491,3,5,1,,4,400,0,5,5,5,5,5,0,25,,25,1,,2,,2,2,4,2500,,,,,,,,,,,,,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,12,2,,2,2,2,2,2,2,10,7,1,2500,,,,,,,,134,2500,2500,2634,1,868.2841096
2024,8,22853,1,10,1,1,2.02308E+17,1,3,3,1,2,,1,54,3,3,1,8,1970,2,1,,,,,,,,,,,,,,,3212,8610,3,2,,,5,4800,0,0,0,0,0,0,0,0,,36,2,36,2,,2,2,4,2500,80,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,2500,346,,,,,,,50,2846,2846,2896,1,992.0716162
2024,8,22853,1,5,1,1,2.02308E+17,1,5,3,1,2,,2,60,5,5,5,8,1964,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,3,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,868.2841096
2024,8,22853,1,6,1,1,2.02308E+17,1,2,2,1,2,,2,51,2,2,4,11,1972,1,,,,,,,,,,,,,,,,5213,4781,4,,3,2,1,2,8,8,8,0,8,8,8,48,,48,1,,2,,2,,,,,,,,,,,,,,,,,,2,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,,,,,,,,,,,1,868.2841096
2024,8,22853,1,6,1,1,2.02308E+17,1,1,1,1,2,,1,56,1,1,25,2,1968,1,,,,,,,,,,,,,,,,5213,4781,2,,3,2,1,2,8,8,8,0,8,8,8,48,,48,1,,2,,2,2,,,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,1448,200,,,,,,1648,1648,1648,1,992.0716162
2024,8,22853,1,7,1,1,2.02308E+17,1,1,1,1,2,,1,68,1,3,21,12,1955,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,3,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,6,4,,,,,,,,,,,,,1,992.0716162
2024,8,22853,1,7,1,1,2.02308E+17,1,2,2,1,2,,2,69,2,2,12,2,1955,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,3,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,6,4,,,,,,,,,,,,,1,868.2841096
2024,8,22853,1,7,1,1,2.02311E+17,1,3,3,1,2,,2,45,3,3,1,10,1978,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,6,4,,,,,,,,,,,,,1,868.2841096
2024,8,2299001,1,6,1,1,2.02308E+19,1,2,3,1,2,,1,27,2,2,23,12,1996,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,2,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,10,2,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,950.886477
2024,8,2299001,1,8,1,1,2.02311E+19,1,1,1,1,2,,1,49,1,1,12,5,1975,1,,,,,,,,,,,,,,,,4321,5610,3,5,2,2,1,10,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,4,1050,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1050,,,,,,,,,1050,1050,1050,1,880.0084919
2024,8,2299001,1,8,1,1,2.02311E+19,1,2,2,1,2,,2,42,2,2,18,8,1982,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,6,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,970.8715669
2024,8,2299001,1,8,1,1,2.02311E+19,1,3,3,1,2,,1,21,3,2,7,5,2003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,851.8892191
2024,8,2299001,1,8,1,1,2.02311E+19,1,4,3,1,2,,2,16,4,4,27,6,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,2,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,945.7757192
2024,8,4743601,1,47,1,1,2.02305E+19,1,1,1,1,2,,1,39,1,1,2,6,1985,1,,,,,,,,,,,,,,,,9313,4100,3,5,3,2,1,3,0,0,0,0,0,8,8,16,16,32,1,,1,1,1,2,2,160,20,,,,,200,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,693,87,,,,200,,,,980,780,980,1,1027.977176
2024,8,4743601,1,47,1,1,2.02305E+19,1,2,2,1,2,,2,32,2,2,1,10,1991,1,,,,,,,,,,,,,,,,5213,4782,3,5,3,2,1,2,11,11,11,11,0,11,11,66,,66,1,,1,2,2,1,2,240,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,,4,2,2,2,2,2,2,10,9,1,1039,,,,,,,,,1039,1039,1039,1,1049.582506
2024,8,4743601,1,47,1,1,2.02305E+19,1,3,3,1,2,,2,17,3,3,19,4,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,9535,4782,9,,3,2,1,2,0,0,0,4,0,0,0,4,,,1,,1,2,,,,,,,,,,,,2,4,1,1,5,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,,4,2,2,2,2,2,2,10,9,4,,,,,,,,,,,,,1,1022.452077
2024,8,4743601,1,47,1,1,2.02305E+19,1,4,3,1,2,,2,14,4,4,25,3,2010,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,1,,2,2,2,2,2,2,10,5,4,,,,,,,,,,,,,1,1022.452077
2024,8,4743601,1,48,1,1,2.02305E+19,1,1,1,1,2,,1,39,1,1,3,12,1984,1,,,,,,,,,,,,,,,,8322,4922,2,,3,2,1,1,10,0,0,0,10,10,10,40,30,70,1,,2,,2,1,,,,,,420,30,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,2,,2,2,2,2,2,2,1,1,1,,,764,,420,,130,,,1314,764,1314,1,1027.977176
2024,8,4743601,1,48,1,1,2.02305E+19,1,2,2,1,2,,2,36,2,3,24,10,1987,1,,,,,,,,,,,,,,,,9112,8121,2,,2,2,1,1,0,0,10,10,0,0,0,20,8,28,1,,1,1,1,2,,,,,,,,100,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,866,,,100,,,,966,866,966,1,1049.582506
2024,8,4743601,1,48,1,1,2.02305E+19,1,3,3,1,2,,2,14,3,3,15,9,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,2,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1022.452077
2024,8,4743601,1,49,1,1,2.02305E+19,1,1,1,1,2,,2,65,1,1,22,5,1959,1,,,,,,,,,,,,,,,,5213,4782,2,,2,2,1,1,7,8,8,8,0,8,9,48,,48,1,,1,1,1,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,1,,2,2,2,2,2,2,1,7,1,,,870,,,,,,,870,870,870,1,832.6461781
2024,8,4743601,1,51,1,1,2.02305E+19,1,1,1,1,2,,1,64,1,1,20,10,1959,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,13,5,4,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,1,5,2,,2,,6,5,,2,2,2,2,2,2,10,7,2,,,,,,,,,,,,,1,951.3529391
2024,8,4743601,1,51,1,1,2.02305E+19,1,2,2,1,2,,2,57,2,3,9,2,1967,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,1,1,4,,,,,,,,,,,,,1,832.6461781
2024,8,4743601,1,51,1,1,2.02305E+19,1,3,3,1,2,,1,41,3,3,6,8,1983,1,,,,,,,,,,,,,,,,7221,2599,3,5,1,,1,3,0,6,6,6,6,6,0,30,4,34,1,,1,1,1,2,2,250,15,,,,,200,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,1,5,2,,2,,8,2,,2,2,2,2,2,2,10,1,1,1083,65,,,,200,,,,1348,1148,1348,1,1027.977176
2024,8,49686,1,54,1,1,2.02308E+17,1,1,1,1,2,,1,46,1,1,2,2,1978,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,1,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,1,1,3,,,,,,,,,,,,,1,1754.281609
2024,8,49686,1,54,1,1,2.02308E+17,1,2,3,1,2,,1,20,2,2,24,9,2003,1,,,,,,,,,,,,,,,,5414,8010,3,4,1,,4,300,11,11,11,11,0,11,11,66,,66,1,,2,,2,1,4,1500,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1500,,,,,,,,,1500,1500,1500,1,1698.226329
2024,8,49686,1,54,1,1,2.02308E+17,1,5,3,1,2,,2,23,5,5,7,10,2000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,8,1,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1885.387432
2024,8,49686,1,58,1,1,2.02308E+17,1,1,1,1,2,,1,34,1,1,1,3,1990,1,,,,,,,,,,,,,,,,7352,1410,2,,3,2,1,2,0,9,9,9,9,9,0,45,,45,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,1,1,1,,,1938,,,,,,,1938,1938,1938,1,1895.575639
2024,8,49686,1,58,1,1,2.02308E+17,1,2,2,1,2,,2,39,2,2,4,3,1985,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,,7354,1410,4,,3,2,1,2,0,0,2,0,3,2,0,7,,,1,,2,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1935.415568
2024,8,49686,1,60,1,1,2.02308E+17,1,1,1,1,2,,2,53,1,1,13,12,1970,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,2,2,11,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,2,,2,2,2,2,2,2,1,1,4,,,,,,,,,,,,,1,1535.387991
2024,8,49686,1,60,1,1,2.02308E+17,1,2,8,1,2,,2,31,2,2,10,9,1992,1,,,,,,,,,,,,,,,,7354,1410,3,5,3,2,1,4,0,10,10,0,0,10,5,35,,50,2,50,2,,2,2,2,250,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,1,1,1,1083,,,,,,,,,1083,1083,1083,1,1935.415568
2024,8,27920,1,116,1,1,2.02405E+17,1,1,1,1,2,,1,60,1,1,19,4,1964,1,,,,,,,,,,,,,,,,8321,4922,2,,3,2,1,1,0,7,7,7,7,7,7,42,,42,1,,1,2,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,1,,,679,,,,,,,679,679,679,1,1060.511922
2024,8,27920,1,116,1,1,2.02405E+17,1,2,2,1,2,,2,59,2,1,24,2,1965,1,,,,,,,,,,,,,,,,5213,4781,2,,3,2,1,2,7,0,7,7,7,7,7,42,,42,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,2,,2,2,2,2,2,2,10,1,1,,,3280,186,,,,,,3466,3466,3466,1,928.1846537
2024,8,27920,1,116,1,1,2.02405E+17,1,3,3,1,2,,2,18,3,3,19,4,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,1,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1139.76903
2024,8,27920,1,120,1,1,2.02405E+17,1,1,1,1,2,,1,60,1,1,22,12,1963,1,,,,,,,,,,,,,,,,4214,4773,3,5,1,,1,20,0,8,8,8,8,8,6,46,,46,1,,1,2,2,2,2,420,,,,,,,,,,,,,,,1,1,1,5,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,1819,,,,,,,,,1819,1819,1819,1,1060.511922
2024,8,27920,1,120,1,1,2.02405E+17,1,2,2,1,2,,2,63,2,2,13,10,1960,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,1,7,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,3,,,,,,,,,,,,,1,928.1846537
2024,8,27920,1,120,1,1,2.02405E+17,1,3,3,1,2,,1,35,3,3,22,7,1989,1,,,,,,,,,,,,,,,,4110,1313,3,5,1,,2,30,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,1200,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,1200,,,,,,,,300,1200,1200,1500,1,1145.928084
2024,8,27920,1,120,1,1,2.02405E+17,1,4,3,1,2,,2,32,4,4,29,8,1991,1,,,,,,,,,,,,,,,,4224,8620,3,5,1,,1,15,0,8,8,8,8,8,6,46,,46,1,,2,,2,2,4,1500,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,10,1,,2,2,2,2,2,2,10,7,1,1500,,,,,,,,,1500,1500,1500,1,1170.012426
2024,8,27920,1,121,1,1,2.02405E+17,1,1,1,1,2,,1,64,1,2,11,4,1960,1,,,,,,,,,,,,,,,,8331,4921,3,5,2,2,1,2,15,0,0,0,15,0,15,45,,45,1,,1,1,1,2,2,240,,,,,,,,,,,,,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,8,2,,2,2,2,2,2,2,10,7,1,1039,,,,,,,,,1039,1039,1039,1,1060.511922
2024,8,27920,1,121,1,1,2.02405E+17,1,2,2,1,2,,2,67,2,2,18,1,1957,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,1,13,6,2,1,1,1,5,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,2,,,,,,,,,,,,,1,928.1846537
2024,8,27920,1,121,1,1,2.02405E+17,1,3,3,1,2,,1,40,3,3,7,7,1984,1,,,,,,,,,,,,,,,,9621,9601,3,5,3,2,1,6,0,5,5,5,5,5,0,25,,25,1,,1,1,1,2,2,250,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1083,,,,,,,,,1083,1083,1083,1,1145.928084
2024,8,27920,1,121,1,1,2.02405E+17,1,4,3,1,2,,1,29,4,4,13,11,1994,1,,,,,,,,,,,,,,,,5212,4773,3,5,1,,1,10,0,7,7,7,7,7,5,40,3,43,2,40,2,,2,1,4,1200,,,,,,300,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1200,,,,,300,,,,1500,1200,1500,1,1145.928084
